country,year,child_mortality,life_expectancy,fertility,population,gdp,continent
Barbados,1811,488.3,32.12,4.65,NA,NA,Americas
Barbados,1812,490.02,32.12,4.62,NA,NA,Americas
Barbados,1813,491.74,32.12,4.59,NA,NA,Americas
Barbados,1814,493.48,32.12,4.56,NA,NA,Americas
Barbados,1815,495.22,32.12,4.53,NA,NA,Americas
Barbados,1816,496.96,32.12,4.51,NA,NA,Americas
Barbados,1817,498.71,32.12,4.48,NA,NA,Americas
Barbados,1818,500.47,32.12,4.45,NA,NA,Americas
Barbados,1819,502.23,32.12,4.51,NA,NA,Americas
Barbados,1820,504,32.12,4.58,85456,NA,Americas
Barbados,1821,505.78,32.12,4.64,NA,NA,Americas
Barbados,1822,507.56,32.12,4.7,NA,NA,Americas
Barbados,1823,509.35,32.12,4.77,NA,NA,Americas
Barbados,1824,511.15,32.12,4.83,NA,NA,Americas
Barbados,1825,512.95,32.12,4.89,NA,NA,Americas
Barbados,1826,514.76,32.12,4.96,NA,NA,Americas
Barbados,1827,516.57,32.12,5.02,NA,NA,Americas
Barbados,1828,518.39,32.12,5.08,NA,NA,Americas
Barbados,1829,520.22,32.12,5.15,NA,NA,Americas
Barbados,1830,522.05,32.12,5.21,96798,NA,Americas
Barbados,1831,523.89,32.12,5.27,NA,NA,Americas
Barbados,1832,525.74,32.12,5.34,NA,NA,Americas
Barbados,1833,527.59,32.12,5.4,NA,NA,Americas
Barbados,1834,529.45,32.12,5.4,NA,NA,Americas
Barbados,1835,531.32,32.12,5.39,NA,NA,Americas
Barbados,1836,533.19,32.12,5.39,NA,NA,Americas
Barbados,1837,535.07,32.12,5.38,NA,NA,Americas
Barbados,1838,536.95,32.12,5.38,NA,NA,Americas
Barbados,1839,538.85,32.12,5.37,NA,NA,Americas
Barbados,1840,540.75,32.12,5.37,114080,NA,Americas
Barbados,1841,542.65,32.12,5.36,NA,NA,Americas
Barbados,1842,544.56,32.12,5.36,NA,NA,Americas
Barbados,1843,546.48,32.12,5.35,NA,NA,Americas
Barbados,1844,548.41,32.12,5.35,NA,NA,Americas
Barbados,1845,550.34,32.12,5.34,NA,NA,Americas
Barbados,1846,552.28,32.12,5.34,NA,NA,Americas
Barbados,1847,554.23,32.12,5.33,NA,NA,Americas
Barbados,1848,556.18,32.12,5.33,NA,NA,Americas
Barbados,1849,558.14,32.12,5.32,NA,NA,Americas
Barbados,1850,560.11,32.12,5.32,132965,NA,Americas
Barbados,1851,562.08,32.12,5.31,NA,NA,Americas
Barbados,1852,564.06,32.12,5.31,NA,NA,Americas
Barbados,1853,566.05,32.12,5.3,NA,NA,Americas
Barbados,1854,568.05,32.12,5.3,NA,NA,Americas
Barbados,1855,570.05,32.12,5.29,NA,NA,Americas
Barbados,1856,572.06,32.12,5.29,NA,NA,Americas
Barbados,1857,574.07,32.12,5.28,NA,NA,Americas
Barbados,1858,576.1,32.12,5.28,NA,NA,Americas
Barbados,1859,578.13,32.12,5.27,NA,NA,Americas
Barbados,1860,580.16,32.12,5.27,149452,NA,Americas
Barbados,1861,582.21,32.12,5.26,NA,NA,Americas
Barbados,1862,584.26,32.12,5.26,NA,NA,Americas
Barbados,1863,586.32,32.12,5.25,NA,NA,Americas
Barbados,1864,588.39,32.12,5.25,NA,NA,Americas
Barbados,1865,590.46,32.12,5.24,NA,NA,Americas
Barbados,1866,592.54,32.12,5.24,NA,NA,Americas
Barbados,1867,594.63,32.12,5.23,NA,NA,Americas
Barbados,1868,596.73,32.12,5.23,NA,NA,Americas
Barbados,1869,598.83,32.12,5.22,NA,NA,Americas
Barbados,1870,600.94,32.12,5.22,161206,NA,Americas
Barbados,1871,603.06,32.12,5.21,NA,NA,Americas
Barbados,1872,605.18,32.12,5.21,NA,NA,Americas
Barbados,1873,607.32,32.12,5.2,NA,NA,Americas
Barbados,1874,609.46,32.12,5.2,NA,NA,Americas
Barbados,1875,611.6,32.12,5.19,NA,NA,Americas
Barbados,1876,613.76,32.12,5.18,NA,NA,Americas
Barbados,1877,615.92,32.12,5.18,NA,NA,Americas
Barbados,1878,618.09,32.12,5.17,NA,NA,Americas
Barbados,1879,620.27,32.12,5.17,NA,NA,Americas
Barbados,1880,622.46,32.12,5.16,171072,NA,Americas
Barbados,1881,624.65,32.12,5.16,NA,NA,Americas
Barbados,1882,626.85,32.12,5.15,NA,NA,Americas
Barbados,1883,629.06,32.12,5.15,NA,NA,Americas
Barbados,1884,631.28,32.12,5.14,NA,NA,Americas
Barbados,1885,633.5,32.12,5.14,NA,NA,Americas
Barbados,1886,635.74,32.12,5.13,NA,NA,Americas
Barbados,1887,637.98,32.12,5.13,NA,NA,Americas
Barbados,1888,640.23,32.12,5.12,NA,NA,Americas
Barbados,1889,642.48,32.12,5.12,NA,NA,Americas
Barbados,1890,644.75,32.12,5.11,181966,NA,Americas
Barbados,1891,647.02,32.12,5.11,NA,NA,Americas
Barbados,1892,649.3,32.12,5.1,NA,NA,Americas
Barbados,1893,651.59,32.12,5.1,NA,NA,Americas
Barbados,1894,653.88,32.12,5.09,NA,NA,Americas
Barbados,1895,656.19,32.12,5.09,NA,NA,Americas
Barbados,1896,658.5,32.12,5.08,NA,NA,Americas
Barbados,1897,660.82,32.12,5.08,NA,NA,Americas
Barbados,1898,663.15,32.12,5.07,NA,NA,Americas
Barbados,1899,665.49,32.12,5.07,NA,NA,Americas
Barbados,1900,667.83,32.12,5.06,191121,NA,Americas
Barbados,1901,670.19,32.12,5.06,NA,NA,Americas
Barbados,1902,672.55,32.12,5.05,NA,NA,Americas
Barbados,1903,674.92,32.12,5.05,NA,NA,Americas
Barbados,1904,677.3,32.12,5.04,NA,NA,Americas
Barbados,1905,679.68,32.12,5.04,NA,NA,Americas
Barbados,1906,682.08,32.12,5.03,NA,NA,Americas
Barbados,1907,490.44,32.12,5.03,NA,NA,Americas
Barbados,1908,518.05,32.12,5.02,NA,NA,Americas
Barbados,1909,409.33,32.12,5.02,NA,NA,Americas
Barbados,1910,435.23,32.12,5.01,174352,NA,Americas
Barbados,1911,427.11,32.12,5.01,NA,NA,Americas
Barbados,1912,675.58,32.12,5,NA,NA,Americas
Barbados,1913,394.8,32.12,5,NA,NA,Americas
Barbados,1914,654.47,32.12,4.99,NA,NA,Americas
Barbados,1915,313.95,32.12,4.99,NA,NA,Americas
Barbados,1916,393.32,32.12,4.98,NA,NA,Americas
Barbados,1917,469.58,32.12,4.99,NA,NA,Americas
Barbados,1918,333.64,20.83,5,NA,NA,Americas
Barbados,1919,572.15,32.12,5.01,NA,NA,Americas
Barbados,1920,438.95,32.12,5.03,158370,NA,Americas
Barbados,1921,652.04,32.12,4.96,NA,NA,Americas
Barbados,1922,304.52,32.95,4.89,NA,NA,Americas
Barbados,1923,598.59,33.78,4.82,NA,NA,Americas
Barbados,1924,484.82,34.61,4.75,NA,NA,Americas
Barbados,1925,507.68,35.43,4.68,NA,NA,Americas
Barbados,1926,511.03,36.26,4.62,NA,NA,Americas
Barbados,1927,327.65,37.09,4.56,NA,NA,Americas
Barbados,1928,538.89,37.92,4.5,NA,NA,Americas
Barbados,1929,389.39,38.74,4.44,NA,NA,Americas
Barbados,1930,376.47,39.57,4.38,169353,NA,Americas
Barbados,1931,485.42,40.4,4.35,NA,NA,Americas
Barbados,1932,323.03,41.23,4.32,NA,NA,Americas
Barbados,1933,383.18,42.06,4.29,NA,NA,Americas
Barbados,1934,417.23,42.88,4.26,NA,NA,Americas
Barbados,1935,359.01,43.71,4.23,NA,NA,Americas
Barbados,1936,323.26,44.54,4.26,NA,NA,Americas
Barbados,1937,354.26,45.37,4.28,NA,NA,Americas
Barbados,1938,360.8,46.19,4.3,NA,NA,Americas
Barbados,1939,316.91,47.02,4.32,NA,NA,Americas
Barbados,1940,293.96,47.85,4.34,184312,NA,Americas
Barbados,1941,365.86,48.72,4.34,NA,NA,Americas
Barbados,1942,285.8,49.58,4.34,NA,NA,Americas
Barbados,1943,268.22,50.45,4.33,NA,NA,Americas
Barbados,1944,279.25,51.31,4.33,NA,NA,Americas
Barbados,1945,241.99,52.18,4.33,NA,NA,Americas
Barbados,1946,261.66,53.04,4.37,NA,NA,Americas
Barbados,1947,271.65,53.91,4.4,NA,NA,Americas
Barbados,1948,251.22,54.78,4.44,NA,NA,Americas
Barbados,1949,204.75,55.65,4.48,NA,NA,Americas
Barbados,1950,197.23,56.5,4.52,210995,NA,Americas
Barbados,1951,218.02,56.82,4.49,215704,NA,Americas
Barbados,1952,234.91,57.41,4.43,219636,NA,Americas
Barbados,1953,223.75,57.99,4.39,222808,NA,Americas
Barbados,1954,168.8,58.56,4.36,225263,NA,Americas
Barbados,1955,145.5,59.13,4.34,227076,NA,Americas
Barbados,1956,126.4,59.67,4.33,228349,NA,Americas
Barbados,1957,111.2,60.22,4.33,229214,NA,Americas
Barbados,1958,99.5,60.76,4.33,229826,NA,Americas
Barbados,1959,90.6,61.28,4.34,230350,NA,Americas
Barbados,1960,83.6,61.8,4.33,230934,784120376,Americas
Barbados,1961,78,62.31,4.31,231674,844470434.1,Americas
Barbados,1962,73.2,62.79,4.27,232584,920985861.5,Americas
Barbados,1963,68.7,63.27,4.2,233587,874214321.5,Americas
Barbados,1964,64.7,63.74,4.09,234547,917967662,Americas
Barbados,1965,61.3,64.2,3.96,235373,1022935828,Americas
Barbados,1966,58.2,64.64,3.81,236043,1063887746,Americas
Barbados,1967,55.5,65.08,3.64,236620,1177044296,Americas
Barbados,1968,53,65.5,3.46,237199,1258517199,Americas
Barbados,1969,50.5,65.91,3.28,237911,1353137616,Americas
Barbados,1970,48.1,66.31,3.11,238847,1481812925,Americas
Barbados,1971,45.8,66.71,2.95,240038,1539792152,Americas
Barbados,1972,43.4,67.09,2.79,241441,1559406034,Americas
Barbados,1973,41.1,67.47,2.65,242980,1580312998,Americas
Barbados,1974,38.9,67.83,2.51,244539,1506815149,Americas
Barbados,1975,36.7,68.17,2.39,246033,1567165345,Americas
Barbados,1976,34.6,68.53,2.29,247444,1565871989,Americas
Barbados,1977,32.6,68.87,2.2,248785,1634412707,Americas
Barbados,1978,30.6,69.22,2.12,250035,1734637071,Americas
Barbados,1979,28.9,69.57,2.06,251176,1867622971,Americas
Barbados,1980,27.2,69.91,2,252197,1955993039,Americas
Barbados,1981,25.8,70.25,1.96,253080,1893271873,Americas
Barbados,1982,24.6,70.58,1.92,253836,1798435850,Americas
Barbados,1983,23.6,70.91,1.89,254515,1801668965,Americas
Barbados,1984,22.8,71.23,1.86,255195,1862234629,Americas
Barbados,1985,22,71.54,1.83,255929,1871718231,Americas
Barbados,1986,21.2,71.85,1.81,256738,2048242625,Americas
Barbados,1987,20.4,72.14,1.78,257609,2069149588,Americas
Barbados,1988,19.5,72.43,1.77,258524,2198471437,Americas
Barbados,1989,18.7,72.72,1.75,259454,2309257155,Americas
Barbados,1990,17.9,73,1.74,260374,2198255970,Americas
Barbados,1991,17.2,73.2,1.73,261281,2134241585,Americas
Barbados,1992,16.6,73.2,1.73,262184,2027982064,Americas
Barbados,1993,16.1,73.1,1.73,263091,2048027019,Americas
Barbados,1994,15.7,73,1.72,264015,2129432330,Americas
Barbados,1995,15.5,73.3,1.73,264962,2161163704,Americas
Barbados,1996,15.4,73.7,1.73,265940,2200799782,Americas
Barbados,1997,15.5,73.9,1.74,266944,2341534923,Americas
Barbados,1998,15.7,74.1,1.75,267949,2437827351,Americas
Barbados,1999,16,74.2,1.76,268920,2501031836,Americas
Barbados,2000,16.3,74,1.77,269838,2558850048,Americas
Barbados,2001,16.6,74.4,1.78,270686,2429524573,Americas
Barbados,2002,16.8,74.6,1.79,271479,2343386639,Americas
Barbados,2003,16.8,74.8,1.8,272261,2390441631,Americas
Barbados,2004,16.7,74.9,1.81,273091,2478549703,Americas
Barbados,2005,16.5,75,1.82,274013,2557427999,Americas
Barbados,2006,16.2,75,1.82,275040,2644872132,Americas
Barbados,2007,15.8,75.1,1.83,276154,2657506213,Americas
Barbados,2008,15.4,75.3,1.83,277315,2662289725,Americas
Barbados,2009,15.1,75.3,1.84,278466,2521188369,Americas
Barbados,2010,14.7,75.2,1.84,279566,NA,Americas
Barbados,2011,14.4,75.2,1.84,280602,NA,Americas
Barbados,2012,14.1,75.4,1.85,281580,NA,Americas
Barbados,2013,13.7,75.5,1.85,282503,NA,Americas
Barbados,2014,13.3,75.6,1.85,283380,NA,Americas
Barbados,2015,13,75.7,1.86,284215,NA,Americas
Belarus,1800,365.67,36.2,7,2355081,NA,Europe
Belarus,1801,365.67,36.2,7,NA,NA,Europe
Belarus,1802,365.67,36.2,7,NA,NA,Europe
Belarus,1803,365.67,36.2,7,NA,NA,Europe
Belarus,1804,365.67,36.2,7,NA,NA,Europe
Belarus,1805,365.67,36.2,7,NA,NA,Europe
Belarus,1806,365.67,36.2,7,NA,NA,Europe
Belarus,1807,365.67,36.2,7,NA,NA,Europe
Belarus,1808,365.67,36.2,7,NA,NA,Europe
Belarus,1809,365.67,36.2,7,NA,NA,Europe
Belarus,1810,365.67,36.2,7,2355081,NA,Europe
Belarus,1811,365.67,36.2,7,NA,NA,Europe
Belarus,1812,365.67,36.2,7,NA,NA,Europe
Belarus,1813,365.67,36.2,7,NA,NA,Europe
Belarus,1814,365.67,36.2,7,NA,NA,Europe
Belarus,1815,365.67,36.2,7,NA,NA,Europe
Belarus,1816,365.67,36.2,7,NA,NA,Europe
Belarus,1817,365.67,36.2,7,NA,NA,Europe
Belarus,1818,365.67,36.2,7,NA,NA,Europe
Belarus,1819,365.67,36.2,7,NA,NA,Europe
Belarus,1820,365.67,36.2,7,2413420,NA,Europe
Belarus,1821,365.67,36.2,7,NA,NA,Europe
Belarus,1822,365.67,36.2,7,NA,NA,Europe
Belarus,1823,365.67,36.2,7,NA,NA,Europe
Belarus,1824,365.67,36.2,7,NA,NA,Europe
Belarus,1825,365.67,36.2,7,NA,NA,Europe
Belarus,1826,365.67,36.2,7,NA,NA,Europe
Belarus,1827,365.67,36.2,7,NA,NA,Europe
Belarus,1828,365.67,36.2,7,NA,NA,Europe
Belarus,1829,365.67,36.2,7,NA,NA,Europe
Belarus,1830,365.67,36.2,7,2584900,NA,Europe
Belarus,1831,365.67,36.2,7,NA,NA,Europe
Belarus,1832,365.67,36.2,7,NA,NA,Europe
Belarus,1833,365.67,36.2,7,NA,NA,Europe
Belarus,1834,365.67,36.2,7,NA,NA,Europe
Belarus,1835,365.67,36.2,7,NA,NA,Europe
Belarus,1836,365.67,36.2,7,NA,NA,Europe
Belarus,1837,365.67,36.2,7,NA,NA,Europe
Belarus,1838,365.67,36.2,7,NA,NA,Europe
Belarus,1839,365.67,36.2,7,NA,NA,Europe
Belarus,1840,365.67,36.2,7,2832789,NA,Europe
Belarus,1841,365.67,36.2,7,NA,NA,Europe
Belarus,1842,365.67,36.2,7,NA,NA,Europe
Belarus,1843,365.67,36.2,7,NA,NA,Europe
Belarus,1844,365.67,36.2,7,NA,NA,Europe
Belarus,1845,365.67,36.2,7,NA,NA,Europe
Belarus,1846,365.67,36.2,7,NA,NA,Europe
Belarus,1847,365.67,36.2,7,NA,NA,Europe
Belarus,1848,365.67,36.2,7,NA,NA,Europe
Belarus,1849,365.67,36.2,7,NA,NA,Europe
Belarus,1850,365.67,36.2,7,3104450,NA,Europe
Belarus,1851,365.67,36.2,7,NA,NA,Europe
Belarus,1852,365.67,36.2,7,NA,NA,Europe
Belarus,1853,365.67,36.2,7,NA,NA,Europe
Belarus,1854,365.67,36.2,7,NA,NA,Europe
Belarus,1855,365.67,36.2,7,NA,NA,Europe
Belarus,1856,365.67,36.2,7,NA,NA,Europe
Belarus,1857,365.67,36.2,7,NA,NA,Europe
Belarus,1858,365.67,36.2,7,NA,NA,Europe
Belarus,1859,365.67,36.2,7,NA,NA,Europe
Belarus,1860,365.67,36.2,7,3404323,NA,Europe
Belarus,1861,365.67,36.2,7,NA,NA,Europe
Belarus,1862,365.67,36.2,7,NA,NA,Europe
Belarus,1863,365.67,36.2,7,NA,NA,Europe
Belarus,1864,365.67,36.2,7,NA,NA,Europe
Belarus,1865,365.67,36.2,7,NA,NA,Europe
Belarus,1866,365.67,36.2,7,NA,NA,Europe
Belarus,1867,365.67,36.2,7,NA,NA,Europe
Belarus,1868,365.67,36.2,7,NA,NA,Europe
Belarus,1869,365.67,36.2,7,NA,NA,Europe
Belarus,1870,365.67,36.2,7,3733161,NA,Europe
Belarus,1871,365.67,36.2,7,NA,NA,Europe
Belarus,1872,365.67,36.2,7,NA,NA,Europe
Belarus,1873,365.67,36.2,7,NA,NA,Europe
Belarus,1874,365.67,36.2,7,NA,NA,Europe
Belarus,1875,365.67,36.2,7,NA,NA,Europe
Belarus,1876,365.67,36.2,7,NA,NA,Europe
Belarus,1877,365.67,36.2,7,NA,NA,Europe
Belarus,1878,365.67,36.2,7,NA,NA,Europe
Belarus,1879,365.67,36.2,7,NA,NA,Europe
Belarus,1880,365.67,36.2,7,4091588,NA,Europe
Belarus,1881,365.67,36.2,6.95,NA,NA,Europe
Belarus,1882,365.67,36.2,6.89,NA,NA,Europe
Belarus,1883,365.67,36.2,6.84,NA,NA,Europe
Belarus,1884,365.67,36.2,6.78,NA,NA,Europe
Belarus,1885,365.67,36.2,6.73,NA,NA,Europe
Belarus,1886,365.67,36.2,6.68,NA,NA,Europe
Belarus,1887,365.67,36.2,6.62,NA,NA,Europe
Belarus,1888,365.67,36.2,6.57,NA,NA,Europe
Belarus,1889,365.67,36.2,6.51,NA,NA,Europe
Belarus,1890,365.67,36.2,6.46,4484175,NA,Europe
Belarus,1891,365.67,36.2,6.41,NA,NA,Europe
Belarus,1892,365.67,36.2,6.35,NA,NA,Europe
Belarus,1893,365.67,36.2,6.3,NA,NA,Europe
Belarus,1894,365.66,36.2,6.24,NA,NA,Europe
Belarus,1895,365.63,36.2,6.19,NA,NA,Europe
Belarus,1896,365.57,36.2,6.14,NA,NA,Europe
Belarus,1897,365.48,36.2,6.08,NA,NA,Europe
Belarus,1898,365.33,36.2,6.05,NA,NA,Europe
Belarus,1899,365.13,36.2,6.02,NA,NA,Europe
Belarus,1900,364.88,36.2,5.99,4917314,NA,Europe
Belarus,1901,357.54,36.81,5.96,NA,NA,Europe
Belarus,1902,350.25,37.42,5.92,NA,NA,Europe
Belarus,1903,344.11,38.03,5.89,NA,NA,Europe
Belarus,1904,336.9,38.65,5.86,NA,NA,Europe
Belarus,1905,329.7,39.26,5.83,NA,NA,Europe
Belarus,1906,322.57,39.87,5.8,NA,NA,Europe
Belarus,1907,316.55,40.48,5.77,NA,NA,Europe
Belarus,1908,309.48,41.09,5.73,NA,NA,Europe
Belarus,1909,302.48,41.7,5.7,NA,NA,Europe
Belarus,1910,295.52,42.31,5.67,5390481,NA,Europe
Belarus,1911,289.7,42.92,5.64,NA,NA,Europe
Belarus,1912,282.88,43.54,5.61,NA,NA,Europe
Belarus,1913,276.18,44.15,5.58,NA,NA,Europe
Belarus,1914,269.56,42.92,5.54,NA,NA,Europe
Belarus,1915,264,37.37,5.51,NA,NA,Europe
Belarus,1916,257.56,37.37,5.48,NA,NA,Europe
Belarus,1917,251.18,35.37,5.45,NA,NA,Europe
Belarus,1918,244.92,31.37,5.42,NA,NA,Europe
Belarus,1919,238.73,33.37,5.38,NA,NA,Europe
Belarus,1920,233.55,30.42,5.35,5909582,NA,Europe
Belarus,1921,227.53,33.72,5.32,NA,NA,Europe
Belarus,1922,221.58,34.62,5.29,NA,NA,Europe
Belarus,1923,215.73,43.52,5.26,NA,NA,Europe
Belarus,1924,210.81,46.02,5.23,NA,NA,Europe
Belarus,1925,205.13,45.12,5.19,NA,NA,Europe
Belarus,1926,199.51,48.32,5.16,NA,NA,Europe
Belarus,1927,193.97,47.42,5.05,NA,NA,Europe
Belarus,1928,189.32,49.02,4.94,NA,NA,Europe
Belarus,1929,183.89,47.12,4.83,NA,NA,Europe
Belarus,1930,178.58,47.07,4.71,6476304,NA,Europe
Belarus,1931,173.32,48.07,4.6,NA,NA,Europe
Belarus,1932,168.95,39.32,4.49,NA,NA,Europe
Belarus,1933,163.84,26,4.38,NA,NA,Europe
Belarus,1934,158.82,42.12,4.26,NA,NA,Europe
Belarus,1935,153.87,51.97,4.15,NA,NA,Europe
Belarus,1936,148.98,52.67,4.04,NA,NA,Europe
Belarus,1937,144.93,51.42,3.93,NA,NA,Europe
Belarus,1938,140.18,52.67,3.82,NA,NA,Europe
Belarus,1939,135.53,52.47,3.7,NA,NA,Europe
Belarus,1940,130.94,52.27,3.59,7097374,NA,Europe
Belarus,1941,127.12,19.99,3.49,NA,NA,Europe
Belarus,1942,122.67,14.97,3.38,NA,NA,Europe
Belarus,1943,118.28,13.96,3.27,NA,NA,Europe
Belarus,1944,113.99,20.95,3.17,NA,NA,Europe
Belarus,1945,110.4,29.94,3.06,NA,NA,Europe
Belarus,1946,106.25,57.59,2.96,NA,NA,Europe
Belarus,1947,102.16,47.53,2.85,NA,NA,Europe
Belarus,1948,98.13,60.17,2.74,NA,NA,Europe
Belarus,1949,94.81,62.95,2.64,NA,NA,Europe
Belarus,1950,91.06,64.89,2.53,7745003,NA,Europe
Belarus,1951,87.46,65.11,2.55,7717708,NA,Europe
Belarus,1952,84,65.54,2.6,7711027,NA,Europe
Belarus,1953,80.67,65.96,2.63,7724108,NA,Europe
Belarus,1954,77.48,66.37,2.67,7755576,NA,Europe
Belarus,1955,74.42,66.77,2.69,7803537,NA,Europe
Belarus,1956,71.47,67.16,2.72,7865540,NA,Europe
Belarus,1957,68.64,67.52,2.73,7938612,NA,Europe
Belarus,1958,65.93,67.88,2.75,8019377,NA,Europe
Belarus,1959,63.32,68.82,2.75,8104252,NA,Europe
Belarus,1960,46.42,71.59,2.74,8190027,NA,Europe
Belarus,1961,39.53,72.3,2.73,8274486,NA,Europe
Belarus,1962,40.24,71.01,2.7,8356956,NA,Europe
Belarus,1963,40.64,71.66,2.65,8438535,NA,Europe
Belarus,1964,33.42,73.17,2.6,8521433,NA,Europe
Belarus,1965,29.77,72.7,2.54,8607031,NA,Europe
Belarus,1966,28.91,73.05,2.48,8695433,NA,Europe
Belarus,1967,27.28,72.78,2.43,8785138,NA,Europe
Belarus,1968,26.82,72.88,2.38,8874070,NA,Europe
Belarus,1969,25.85,72.47,2.34,8959483,NA,Europe
Belarus,1970,27.88,71.94,2.3,9039436,NA,Europe
Belarus,1971,23.51,72.56,2.28,9113278,NA,Europe
Belarus,1972,23.15,72.26,2.25,9181643,NA,Europe
Belarus,1973,23.06,72.29,2.22,9245514,NA,Europe
Belarus,1974,22.72,72.57,2.19,9306472,NA,Europe
Belarus,1975,25.41,71.63,2.16,9365830,NA,Europe
Belarus,1976,24.64,71.46,2.13,9423421,NA,Europe
Belarus,1977,23.79,71.39,2.11,9479262,NA,Europe
Belarus,1978,24.38,71.23,2.09,9535069,NA,Europe
Belarus,1979,22.73,70.82,2.08,9593007,NA,Europe
Belarus,1980,23.3,70.57,2.08,9654455,NA,Europe
Belarus,1981,22.2,70.84,2.08,9719634,NA,Europe
Belarus,1982,21.3,70.95,2.09,9787558,NA,Europe
Belarus,1983,20.6,70.73,2.1,9856780,NA,Europe
Belarus,1984,20,70.09,2.1,9925227,NA,Europe
Belarus,1985,19.4,70.28,2.09,9990966,NA,Europe
Belarus,1986,18.8,71.66,2.08,10053975,NA,Europe
Belarus,1987,18.1,71.55,2.05,10113451,NA,Europe
Belarus,1988,17.4,71.28,2.01,10165746,NA,Europe
Belarus,1989,16.9,71.05,1.95,10206300,NA,Europe
Belarus,1990,16.6,70.5,1.89,10231983,14364231695,Europe
Belarus,1991,16.6,70.1,1.81,10241137,14191860914,Europe
Belarus,1992,16.8,69.6,1.72,10234863,12829442266,Europe
Belarus,1993,17.1,68.9,1.64,10216281,11854404654,Europe
Belarus,1994,17.5,68.6,1.55,10190064,10467439310,Europe
Belarus,1995,17.9,68.2,1.47,10159731,9378825621,Europe
Belarus,1996,18,68.1,1.4,10126941,9641432739,Europe
Belarus,1997,17.8,68,1.34,10091181,10740556071,Europe
Belarus,1998,17,67.9,1.29,10051298,11642762781,Europe
Belarus,1999,15.8,67.7,1.25,10005259,12038616716,Europe
Belarus,2000,14.4,68.1,1.23,9952055,12736856485,Europe
Belarus,2001,13,68,1.22,9891535,13338711930,Europe
Belarus,2002,11.8,67.9,1.23,9825802,14011685603,Europe
Belarus,2003,10.9,68.2,1.25,9758817,14998555617,Europe
Belarus,2004,10.1,68.5,1.28,9695791,16715851678,Europe
Belarus,2005,9.4,68.7,1.32,9640616,18293979126,Europe
Belarus,2006,8.7,69.1,1.35,9594233,20123008725,Europe
Belarus,2007,7.9,69.7,1.39,9556061,21863108809,Europe
Belarus,2008,7.2,70,1.42,9526453,24103693966,Europe
Belarus,2009,6.6,70.1,1.44,9505319,24143111980,Europe
Belarus,2010,6.1,70.2,1.46,9492122,26002131603,Europe
Belarus,2011,5.6,70.3,1.47,9487674,27380244578,Europe
Belarus,2012,5.2,70.4,1.48,9490962,NA,Europe
Belarus,2013,4.9,70.6,1.49,9497294,NA,Europe
Belarus,2014,4.6,70.7,1.5,9500422,NA,Europe
Belarus,2015,4.4,71,1.51,9495826,NA,Europe
Belgium,1800,322.4,40,4.85,3138137,NA,Europe
Belgium,1801,322.4,40.01,4.85,NA,NA,Europe
Belgium,1802,322.4,40.02,4.84,NA,NA,Europe
Belgium,1803,322.4,40.02,4.84,NA,NA,Europe
Belgium,1804,322.4,40.03,4.83,NA,NA,Europe
Belgium,1805,322.4,40.04,4.83,NA,NA,Europe
Belgium,1806,322.4,40.05,4.82,NA,NA,Europe
Belgium,1807,321.31,40.06,4.82,NA,NA,Europe
Belgium,1808,321.31,40.06,4.82,NA,NA,Europe
Belgium,1809,321.31,40.07,4.81,NA,NA,Europe
Belgium,1810,321.31,40.08,4.81,3283959,NA,Europe
Belgium,1811,321.31,40.09,4.8,NA,NA,Europe
Belgium,1812,321.31,40.1,4.8,NA,NA,Europe
Belgium,1813,321.31,40.1,4.79,NA,NA,Europe
Belgium,1814,321.31,40.11,4.79,NA,NA,Europe
Belgium,1815,321.31,40.12,4.78,NA,NA,Europe
Belgium,1816,321.31,40.13,4.78,NA,NA,Europe
Belgium,1817,321.31,40.14,4.78,NA,NA,Europe
Belgium,1818,321.31,40.14,4.77,NA,NA,Europe
Belgium,1819,320.22,40.15,4.77,NA,NA,Europe
Belgium,1820,320.22,40.16,4.76,3475782,NA,Europe
Belgium,1821,320.22,40.17,4.76,NA,NA,Europe
Belgium,1822,320.22,40.18,4.75,NA,NA,Europe
Belgium,1823,320.22,40.19,4.75,NA,NA,Europe
Belgium,1824,320.22,40.19,4.75,NA,NA,Europe
Belgium,1825,319.41,40.2,4.74,NA,NA,Europe
Belgium,1826,318.61,40.21,4.74,NA,NA,Europe
Belgium,1827,317.81,40.22,4.73,NA,NA,Europe
Belgium,1828,317.01,40.23,4.73,NA,NA,Europe
Belgium,1829,316.21,40.23,4.72,NA,NA,Europe
Belgium,1830,315.42,40.24,4.72,3751571,NA,Europe
Belgium,1831,314.63,40.25,4.77,NA,NA,Europe
Belgium,1832,313.84,40.26,4.82,NA,NA,Europe
Belgium,1833,313.05,40.27,4.87,NA,NA,Europe
Belgium,1834,312.26,40.27,4.92,NA,NA,Europe
Belgium,1835,271.62,40.28,4.97,NA,NA,Europe
Belgium,1836,281.07,40.29,4.97,NA,NA,Europe
Belgium,1837,300.8,40.3,4.98,NA,NA,Europe
Belgium,1838,308.99,40.31,4.98,NA,NA,Europe
Belgium,1839,300.8,40.31,4.99,NA,NA,Europe
Belgium,1840,295.89,40.32,5,4087429,NA,Europe
Belgium,1841,275.42,40.33,4.94,NA,NA,Europe
Belgium,1842,293.2,38.66,4.88,NA,NA,Europe
Belgium,1843,274.85,40.36,4.82,NA,NA,Europe
